pearson_r_cam_vs_cold,high_cam_px,iou_vs_coldest,iou_expected_by_chance,cam_peak_row,cam_peak_col,coldest_row,coldest_col,peak_to_coldest_dist_px,storm_id,storm_name,timestamp,wind_kt,is_interpolated
0.08856096859071506,16829,0.31425224521671224,0.20148941010260646,0,103,46,191,99.29753269845128,AL172022,NICOLE,2022-11-09T21:00:00+00:00,63.0,True
0.0742160275791924,18380,0.3025760958151731,0.22422290538232564,0,140,81,117,84.20213774008353,AL172022,NICOLE,2022-11-10T09:00:00+00:00,62.05882352941177,True
0.07770901664980909,18821,0.2601098018211034,0.2308447093743484,0,92,40,216,130.29197979921864,AL172022,NICOLE,2022-11-10T10:00:00+00:00,59.70588235294117,True
0.13440006676657915,13588,0.22298726429953647,0.15660873173205478,0,104,79,102,79.02531240052139,AL172022,NICOLE,2022-11-10T11:00:00+00:00,57.35294117647059,True
0.046191672346282235,16067,0.25288521522145974,0.1906270392121967,0,88,96,98,96.51942809610924,AL172022,NICOLE,2022-11-10T12:00:00+00:00,55.0,False
0.20868954132849712,15062,0.32734082397003744,0.17659749091335444,0,108,103,100,103.31021246711285,AL172022,NICOLE,2022-11-10T13:00:00+00:00,52.5,True
0.07382501941481068,10692,0.2575864502470007,0.11925050189605176,0,105,86,100,86.14522621712709,AL172022,NICOLE,2022-11-10T14:00:00+00:00,50.0,True
0.04251853814876253,14881,0.2514506769825919,0.17410583706754337,0,102,107,103,107.00467279516349,AL172022,NICOLE,2022-11-10T15:00:00+00:00,47.5,True
-0.012823662690275493,17859,0.2820991421084748,0.21649109621422424,0,85,110,115,114.0175425099138,AL172022,NICOLE,2022-11-10T16:00:00+00:00,45.0,True
-0.11609083011113085,13501,0.22098123445625142,0.15545013874336508,0,85,43,223,144.5441109142811,AL172022,NICOLE,2022-11-10T17:00:00+00:00,42.5,True
-0.14192198802349568,19335,0.2363717747865844,0.23865361590777245,174,172,39,194,136.7808466123821,AL172022,NICOLE,2022-11-10T18:00:00+00:00,40.0,False
-0.18635134545673757,18528,0.1912431285562735,0.22643723113023073,176,48,32,194,205.06584308460538,AL172022,NICOLE,2022-11-10T19:00:00+00:00,40.0,False
-0.140888353089321,17878,0.17823837611625531,0.21677134612120183,176,47,12,28,165.0969412193939,AL172022,NICOLE,2022-11-10T20:00:00+00:00,39.0,True
-0.1318865362577331,16550,0.16340374679273137,0.1974893200639603,173,175,29,23,209.3800372528384,AL172022,NICOLE,2022-11-10T21:00:00+00:00,38.0,True
-0.1105547900520172,20033,0.22335195871881774,0.24941794594056202,172,172,0,46,213.21350801485352,AL172022,NICOLE,2022-11-10T22:00:00+00:00,37.0,True
0.026661909656861573,17163,0.23617113223854796,0.20631333469569296,174,175,9,39,213.82469455140114,AL172022,NICOLE,2022-11-10T23:00:00+00:00,36.0,True
-0.013812691911484588,16180,0.2216391709766318,0.19222544314023665,174,177,4,39,218.96118377465902,AL172022,NICOLE,2022-11-11T00:00:00+00:00,35.0,False
-0.0041584731267937936,16002,0.17974048953111177,0.18970954356846473,173,177,0,41,220.05681084665386,AL172022,NICOLE,2022-11-11T01:00:00+00:00,34.166666666666664,True
0.21145406279356227,16557,0.24911354205960015,0.1975893549734471,0,103,42,98,42.2965719651132,AL172022,NICOLE,2022-11-11T02:00:00+00:00,33.333333333333336,True
0.2008962414467744,16363,0.2991147632090826,0.19482313160056675,0,167,40,95,82.365041127896,AL172022,NICOLE,2022-11-11T03:00:00+00:00,32.5,True
0.18726850749367635,17930,0.3151428466644662,0.21753900657591418,173,178,0,43,219.44019686465833,AL172022,NICOLE,2022-11-11T04:00:00+00:00,31.666666666666668,True
0.33300546706157047,19019,0.3657187993680885,0.23384112229968157,167,177,3,39,214.3361845326169,AL172022,NICOLE,2022-11-11T05:00:00+00:00,30.83333333333333,True
0.23296816678364862,10431,0.21142790778700424,0.11600182382313363,0,223,17,3,220.6558406206371,AL172022,NICOLE,2022-11-11T06:00:00+00:00,30.0,False
0.24398198206712005,16010,0.29698639014906025,0.18982238979393423,171,176,51,6,208.08652046684813,AL172022,NICOLE,2022-11-11T07:00:00+00:00,29.166666666666668,True
0.22636996821268282,13297,0.269888262821125,0.1527425190971225,0,223,10,121,102.48902380255166,AL172022,NICOLE,2022-11-11T08:00:00+00:00,28.33333333333333,True
0.2988561040345534,16570,0.4007946571984107,0.1977751784392829,39,223,9,113,114.0175425099138,AL172022,NICOLE,2022-11-11T09:00:00+00:00,27.5,True
0.27331251262663725,14049,0.32089131252350506,0.16278692513585855,172,173,19,107,166.6283289239858,AL172022,NICOLE,2022-11-11T10:00:00+00:00,26.666666666666668,True
0.3697644383420596,17105,0.41241071797200773,0.20547286989320937,173,174,7,119,174.8742405273001,AL172022,NICOLE,2022-11-11T11:00:00+00:00,25.83333333333333,True
0.22580471312084882,4611,0.184281494799024,0.048161184863329196,0,223,10,113,110.45361017187261,AL172022,NICOLE,2022-11-11T12:00:00+00:00,25.0,False
0.2164601658495984,9926,0.2120398070700287,0.10976931413531506,0,223,0,87,136.0,AL172022,NICOLE,2022-11-11T13:00:00+00:00,25.0,True
0.41860174670330613,13413,0.37731683524156695,0.154280587538389,0,223,0,84,139.0,AL172022,NICOLE,2022-11-11T14:00:00+00:00,25.0,True
0.3041570167839588,15892,0.31496421331347485,0.18816007577551505,0,105,8,71,34.92849839314596,AL172022,NICOLE,2022-11-11T15:00:00+00:00,25.0,True
0.24439833385025658,16915,0.27032405842814766,0.20272780660857892,0,108,11,105,11.40175425099138,AL172022,NICOLE,2022-11-11T16:00:00+00:00,25.0,True
0.12447952410635711,12194,0.27199707922599486,0.13831983484198826,0,223,15,154,70.61161377563892,AL172022,NICOLE,2022-11-11T17:00:00+00:00,25.0,True
0.2309575071124117,22082,0.36612224696857215,0.2821259741918999,39,223,12,145,82.54089895318563,AL172022,NICOLE,2022-11-11T18:00:00+00:00,25.0,False
0.6798360489505779,13566,0.46826126954921804,0.15631553476367155,174,176,194,197,29.0,AL032021,CLAUDETTE,2021-06-19T00:00:00+00:00,40.0,False
0.6090454080221752,14425,0.4912643440504497,0.1678750567342046,172,175,50,171,122.06555615733703,AL032021,CLAUDETTE,2021-06-19T01:00:00+00:00,40.0,True
0.6207668612782128,13145,0.47340693829512975,0.15073331269278845,0,168,43,201,54.20332093147061,AL032021,CLAUDETTE,2021-06-19T02:00:00+00:00,40.0,True
0.7543427735610412,11226,0.6281363306744018,0.1259565110068891,0,156,43,184,51.31276644267,AL032021,CLAUDETTE,2021-06-19T03:00:00+00:00,40.0,True
0.6960510867851709,13491,0.5841944574917802,0.15531711585176317,0,163,44,194,53.823786563191554,AL032021,CLAUDETTE,2021-06-19T04:00:00+00:00,40.0,True
0.6985121674841562,15327,0.5905152285580865,0.18026462805057336,0,173,59,165,59.53990258641679,AL032021,CLAUDETTE,2021-06-19T04:30:00+00:00,40.0,False
0.6544508601688124,14191,0.5542412792289579,0.16470328803054746,0,172,60,163,60.67124524847005,AL032021,CLAUDETTE,2021-06-19T05:00:00+00:00,40.0,True
0.6501783005845443,15171,0.6102531444037573,0.17810309810873318,0,169,91,158,91.6624241442479,AL032021,CLAUDETTE,2021-06-19T06:00:00+00:00,40.0,False
0.634180185609546,16198,0.6276943174395819,0.19248045250374313,0,149,63,159,63.788713735268246,AL032021,CLAUDETTE,2021-06-19T07:00:00+00:00,39.16666666666666,True
0.6622675188184513,14209,0.5549354344495513,0.164946658463253,172,173,62,160,110.76551810017412,AL032021,CLAUDETTE,2021-06-19T08:00:00+00:00,38.333333333333336,True
0.6744246240955192,14192,0.5550320495261053,0.16471680594243268,0,146,102,162,103.24727599312246,AL032021,CLAUDETTE,2021-06-19T09:00:00+00:00,37.5,True
0.6687490338235929,13598,0.5335513702492387,0.1567420522396662,148,223,115,159,72.00694410957877,AL032021,CLAUDETTE,2021-06-19T10:00:00+00:00,36.66666666666666,True
0.6930033882719197,14237,0.584706144256456,0.1653254369157522,164,179,112,167,53.36665625650534,AL032021,CLAUDETTE,2021-06-19T11:00:00+00:00,35.833333333333336,True
0.744444339455521,14746,0.5891798685203147,0.17225428124196904,45,186,94,190,49.16299421312742,AL032021,CLAUDETTE,2021-06-19T12:00:00+00:00,35.0,False
0.775496554201932,10029,0.3576553404629755,0.11103484162394961,0,166,78,204,86.76404785393545,AL032021,CLAUDETTE,2021-06-19T13:00:00+00:00,34.166666666666664,True
0.7723994758132805,16126,0.7306288903198112,0.191461069028566,0,146,109,177,113.3225485064645,AL032021,CLAUDETTE,2021-06-19T14:00:00+00:00,33.333333333333336,True
0.6922980619087219,16467,0.6538944408175563,0.19630446444537164,0,137,105,183,114.63420083029322,AL032021,CLAUDETTE,2021-06-19T15:00:00+00:00,32.5,True
0.7185464067847007,16943,0.6901591101800588,0.20313155654665563,0,164,223,172,223.14345161801185,AL032021,CLAUDETTE,2021-06-19T16:00:00+00:00,31.666666666666668,True
0.7002067134729089,13278,0.5023761031907671,0.15249098467969774,174,176,207,179,33.13608305156178,AL032021,CLAUDETTE,2021-06-19T17:00:00+00:00,30.83333333333333,True
0.7483343469083805,15184,0.6635442344563134,0.17828292316362954,170,177,213,184,43.56604182158393,AL032021,CLAUDETTE,2021-06-19T18:00:00+00:00,30.0,False
0.7474223672183841,13860,0.6362670444483797,0.1602460343153124,172,177,216,183,44.40720662234904,AL032021,CLAUDETTE,2021-06-19T19:00:00+00:00,29.166666666666668,True
0.7192316132388781,14952,0.676985195154778,0.17508196721311475,174,178,213,185,39.6232255123179,AL032021,CLAUDETTE,2021-06-19T20:00:00+00:00,28.33333333333333,True
0.757964951354977,17734,0.7030634783443772,0.2146505604105643,0,83,216,202,246.61102976144437,AL032021,CLAUDETTE,2021-06-19T21:00:00+00:00,27.5,True
0.6171742291384846,18627,0.5865593458540947,0.22792291220556746,44,223,223,195,181.1767093199344,AL032021,CLAUDETTE,2021-06-19T22:00:00+00:00,26.666666666666668,True
0.47315965036232494,13789,0.4676955827567855,0.15929438674722457,0,105,71,121,72.78049189171504,AL032021,CLAUDETTE,2021-06-19T23:00:00+00:00,25.83333333333333,True
0.5215265091052976,17511,0.5316859829433632,0.21138083799084992,0,99,71,122,74.63243262818116,AL032021,CLAUDETTE,2021-06-20T00:00:00+00:00,25.0,False
0.4364213652795152,15349,0.4138073964905817,0.18057009752596967,0,109,74,119,74.67261881037788,AL032021,CLAUDETTE,2021-06-20T01:00:00+00:00,25.0,True
0.30975747079704125,15720,0.37798036465638146,0.18574534455052463,0,108,71,127,73.49829930005184,AL032021,CLAUDETTE,2021-06-20T02:00:00+00:00,25.0,True
0.33527003196535166,14215,0.39451611320939817,0.1650278045439242,0,143,70,126,72.03471385380801,AL032021,CLAUDETTE,2021-06-20T03:00:00+00:00,25.0,True
0.41999979312834523,14742,0.37211466865227105,0.1721995094031071,0,113,23,200,89.98888820293314,AL032021,CLAUDETTE,2021-06-20T04:00:00+00:00,25.0,True
0.4871531362910603,11348,0.38779503485385836,0.12749988764549908,0,137,2,207,70.02856560004639,AL032021,CLAUDETTE,2021-06-20T05:00:00+00:00,25.0,True
0.3343428966046689,9554,0.3930159655901436,0.10522258199519814,0,133,24,166,40.80441152620633,AL032021,CLAUDETTE,2021-06-20T06:00:00+00:00,25.0,False
0.3244846979845736,8382,0.3868299139642621,0.0911384147004458,0,112,32,154,52.80151512977634,AL032021,CLAUDETTE,2021-06-20T07:00:00+00:00,25.0,True
0.15954009268004601,9645,0.23258785942492013,0.1063313746458377,0,109,221,174,230.36058690670154,AL032021,CLAUDETTE,2021-06-20T08:00:00+00:00,25.0,True
0.17810159451569962,11009,0.21224467323680007,0.12322174093101866,0,109,74,219,132.5745073534124,AL032021,CLAUDETTE,2021-06-20T09:00:00+00:00,25.0,True
0.1192473356022998,12907,0.18044631424913116,0.1476013494196352,0,114,171,136,172.40939649566667,AL032021,CLAUDETTE,2021-06-20T10:00:00+00:00,25.0,True
0.06139047917633655,14498,0.18729014822700843,0.1688680783655974,0,223,97,178,106.92988356862641,AL032021,CLAUDETTE,2021-06-20T11:00:00+00:00,25.0,True
0.007757022237983441,7912,0.08793399793743555,0.08559065339679793,0,223,223,188,225.72992712531496,AL032021,CLAUDETTE,2021-06-20T12:00:00+00:00,25.0,False
0.06866574508887288,8095,0.0838856530762536,0.08774401942400036,0,223,139,163,151.3968295572929,AL032021,CLAUDETTE,2021-06-20T13:00:00+00:00,25.0,True
-0.01292599654852943,6340,0.03248921097630486,0.06743819937880272,0,223,89,189,95.2732911156112,AL032021,CLAUDETTE,2021-06-20T14:00:00+00:00,25.0,True
0.028019210617005397,8529,0.08982877587528751,0.0928852248347364,0,223,109,175,119.10079764636339,AL032021,CLAUDETTE,2021-06-20T15:00:00+00:00,25.0,True
-0.058954863052836384,13946,0.12223384565864649,0.16140082864615882,0,223,39,217,39.45883931389772,AL032021,CLAUDETTE,2021-06-20T16:00:00+00:00,25.0,True
-0.09727629058288102,14803,0.1209723221385029,0.1730353364738337,0,223,52,199,57.271284253105414,AL032021,CLAUDETTE,2021-06-20T17:00:00+00:00,25.0,True
-0.04563377391449491,11098,0.07201159140304274,0.12434176619535259,0,223,45,207,47.75981574503821,AL032021,CLAUDETTE,2021-06-20T18:00:00+00:00,25.0,False
0.0024406971283976757,13863,0.1208311436309981,0.16028627918001132,0,223,41,222,41.012193308819754,AL032021,CLAUDETTE,2021-06-20T19:00:00+00:00,25.83333333333333,True
-0.04528775058553751,11102,0.13360902639505795,0.1243921568627451,0,223,38,221,38.05259518088089,AL032021,CLAUDETTE,2021-06-20T20:00:00+00:00,26.666666666666668,True
0.16791921894424539,15768,0.22374854481955764,0.1864182351272108,0,223,33,221,33.06055050963308,AL032021,CLAUDETTE,2021-06-20T21:00:00+00:00,27.5,True
0.12151829165825322,15210,0.2178717271198655,0.1786427380141411,0,223,74,185,83.18653737234169,AL032021,CLAUDETTE,2021-06-20T22:00:00+00:00,28.33333333333333,True
0.2753958907647124,15769,0.27963969812545647,0.18643226180201694,0,173,110,174,110.00454536063498,AL032021,CLAUDETTE,2021-06-20T23:00:00+00:00,29.166666666666668,True
0.27231465782608844,14087,0.32315784530127273,0.1632991363820785,44,223,86,166,70.80254232723568,AL032021,CLAUDETTE,2021-06-21T00:00:00+00:00,30.0,False
0.13406575148150682,11520,0.2157028281975517,0.1296829971181556,0,223,140,167,150.78461459976612,AL032021,CLAUDETTE,2021-06-21T01:00:00+00:00,31.666666666666668,True
0.08847573388418588,9758,0.07823204419889503,0.10771132746097975,0,223,164,151,179.10890541790488,AL032021,CLAUDETTE,2021-06-21T02:00:00+00:00,33.333333333333336,True
0.06062686299562328,12140,0.12652530970166567,0.1376229991384392,0,223,180,131,202.14846029589245,AL032021,CLAUDETTE,2021-06-21T03:00:00+00:00,35.0,True
0.07182326074046455,13544,0.16322411645982737,0.1560224864067828,173,169,159,155,19.79898987322333,AL032021,CLAUDETTE,2021-06-21T04:00:00+00:00,36.66666666666666,True
0.11733735310711149,13099,0.18184688952045833,0.1501266432099756,172,170,160,163,13.892443989449804,AL032021,CLAUDETTE,2021-06-21T05:00:00+00:00,38.333333333333336,True
0.30158122108015617,9173,0.1975195822454308,0.1006043058160322,173,170,138,174,35.22782990761707,AL032021,CLAUDETTE,2021-06-21T06:00:00+00:00,40.0,False
0.24813985632690724,8740,0.19439699350871198,0.09540234903724404,172,175,141,175,31.0,AL032021,CLAUDETTE,2021-06-21T07:00:00+00:00,40.0,True
0.42112936363320463,8912,0.2740528949249464,0.09746281714785653,172,173,160,191,21.633307652783937,AL032021,CLAUDETTE,2021-06-21T08:00:00+00:00,40.0,True
0.3634761225895023,9837,0.1694008559201141,0.10867811964867702,0,223,135,197,137.48090776540573,AL032021,CLAUDETTE,2021-06-21T09:00:00+00:00,40.0,True
0.3868522463993744,7051,0.1349698189134809,0.07557260908243213,0,223,212,160,221.16283593768642,AL032021,CLAUDETTE,2021-06-21T10:00:00+00:00,40.0,True
0.4507790882438413,11863,0.26349984023857703,0.13406186079625715,223,223,198,182,48.02082881417188,AL032021,CLAUDETTE,2021-06-21T11:00:00+00:00,40.0,True
0.38861995623290035,15634,0.39739006077940653,0.18454165584645532,172,179,150,206,34.828149534535996,AL032021,CLAUDETTE,2021-06-21T12:00:00+00:00,40.0,False
0.32826194777509665,13737,0.3164350742692861,0.15859839519713675,0,223,146,200,147.80054127099805,AL032021,CLAUDETTE,2021-06-21T13:00:00+00:00,40.0,True
0.3824837814901358,12706,0.273210080665364,0.1449695365447368,173,178,223,145,59.90826320300064,AL032021,CLAUDETTE,2021-06-21T14:00:00+00:00,40.0,True
0.28996576448259864,10288,0.15836288915160726,0.11422988097352993,223,223,185,185,53.74011537017761,AL032021,CLAUDETTE,2021-06-21T15:00:00+00:00,40.0,True
0.28779940347677624,12331,0.25321408608160983,0.14009156905738404,173,172,168,190,18.681541692269406,AL032021,CLAUDETTE,2021-06-21T16:00:00+00:00,40.0,True
0.20292049553182048,7776,0.09737510584250635,0.08399585205668857,0,223,215,161,223.76103324752503,AL032021,CLAUDETTE,2021-06-21T17:00:00+00:00,40.0,True
0.23871728150669483,11322,0.164036395414589,0.12717061664607437,174,173,188,192,23.600847442411894,AL032021,CLAUDETTE,2021-06-21T18:00:00+00:00,40.0,False
0.28652523346767966,14404,0.26913079871359974,0.1675897054032671,169,174,176,195,22.135943621178654,AL032021,CLAUDETTE,2021-06-21T19:00:00+00:00,40.0,True
0.35828895074230926,12443,0.22056010593947717,0.14154409673639787,0,174,168,200,170.0,AL032021,CLAUDETTE,2021-06-21T20:00:00+00:00,40.0,True
0.36658359837631704,12418,0.2945530362262184,0.14121955102690653,0,186,99,141,108.74741376235114,AL032021,CLAUDETTE,2021-06-21T21:00:00+00:00,40.0,True
0.42061884669461885,14367,0.40777031992553037,0.1670872826655812,0,166,101,138,104.80935072788114,AL032021,CLAUDETTE,2021-06-21T22:00:00+00:00,40.0,True
0.40215138695042446,11454,0.28364899697411183,0.12884429345992035,0,223,102,139,132.13629327327143,AL032021,CLAUDETTE,2021-06-21T23:00:00+00:00,40.0,True
0.311297262579043,4359,0.05711167697344489,0.045409561113831216,0,223,105,142,132.61221663180206,AL032021,CLAUDETTE,2021-06-22T00:00:00+00:00,40.0,False
